"Indicator.Code.x","Country.Code","Country","Value","Area"
"NY.ADJ.SVNX.CD","GHA","Ghana",3048578345.04022,227540
"NY.ADJ.SVNX.CD","GIN","Guinea",-2116273597.42752,245720
"NY.ADJ.SVNX.CD","GMB","Gambia, The",-49099389.9331526,10120
"NY.ADJ.SVNX.CD","GNB","Guinea-Bissau",-153132071.290701,28120
"NY.ADJ.SVNX.CD","GRC","Greece",-8050108001.19129,128900
"NY.ADJ.SVNX.CD","GTM","Guatemala",2536495494.47276,107160
"NY.ADJ.SVNX.CD","HND","Honduras",3911802712.73008,111890
"NY.ADJ.SVNX.CD","HRV","Croatia",5143491417.13667,55964
"NY.ADJ.SVNX.CD","HTI","Haiti",1311909992.01438,27560
"NY.ADJ.SVNX.CD","HUN","Hungary",14550381591.6773,91260
"NY.ADJ.SVNX.CD","IDN","Indonesia",100808551202.685,1877519
"NY.ADJ.SVNX.CD","IND","India",431710753172.928,2973190
"NY.ADJ.SVNX.CD","IRL","Ireland",33478469645.5415,68890
"NY.ADJ.SVNX.CD","IRQ","Iraq",11170013967.5683,434128
"NY.ADJ.SVNX.CD","ISL","Iceland",2043020613.8162,100250
"NY.ADJ.SVNX.CD","ISR","Israel",50964153399.627,21640
"NY.ADJ.SVNX.CD","ITA","Italy",65826739866.7038,295718
"NY.ADJ.SVNX.CD","JAM","Jamaica",1964667459.54618,10830
"NY.ADJ.SVNX.CD","JOR","Jordan",3797810647.9559,88780
"NY.ADJ.SVNX.CD","JPN","Japan",282874222717.734,364500
"NY.ADJ.SVNX.CD","KAZ","Kazakhstan",18271512752.8184,2699700
"NY.ADJ.SVNX.CD","KEN","Kenya",-3189040353.91271,569140
"NY.ADJ.SVNX.CD","KGZ","Kyrgyz Republic",-565680517.252259,191800
"NY.ADJ.SVNX.CD","KHM","Cambodia",2330017107.00796,176520
"NY.ADJ.SVNX.CD","KIR","Kiribati",135340845.002298,810
"NY.ADJ.SVNX.CD","KOR","Korea, Rep.",305851053202.6,97445
"NY.ADJ.SVNX.CD","KWT","Kuwait",15770383030.4433,17820
"NY.ADJ.SVNX.CD","LAO","Lao PDR",-1006321252.70223,230800
"NY.ADJ.SVNX.CD","LBN","Lebanon",-7585663328.71179,10230
"NY.ADJ.SVNX.CD","LBY","Libya",-4457238105.99998,1759540
"NY.ADJ.SVNX.CD","LKA","Sri Lanka",22108021301.5157,61893
"NY.ADJ.SVNX.CD","LSO","Lesotho",394763630.059436,30360
"NY.ADJ.SVNX.CD","LTU","Lithuania",3411975823.8043,62650
"NY.ADJ.SVNX.CD","LUX","Luxembourg",5506469419.08523,2574.46
"NY.ADJ.SVNX.CD","LVA","Latvia",796608406.221732,62227
"NY.ADJ.SVNX.CD","MAR","Morocco",24189414083.1009,446300
"NY.ADJ.SVNX.CD","MDA","Moldova",386469440.273345,32880
"NY.ADJ.SVNX.CD","MDG","Madagascar",-345431227.442157,581800
"NY.ADJ.SVNX.CD","MDV","Maldives",649748441.312864,300
"NY.ADJ.SVNX.CD","MEX","Mexico",87119468045.3001,1943950
"NY.ADJ.SVNX.CD","MKD","North Macedonia",1150884740.27314,25220
"NY.ADJ.SVNX.CD","MLI","Mali",796158113.830649,1220190
"NY.ADJ.SVNX.CD","MMR","Myanmar",13883808863.5485,653080
"NY.ADJ.SVNX.CD","MNG","Mongolia",-266619477.906813,1557255.4
"NY.ADJ.SVNX.CD","MOZ","Mozambique",-268721038.425294,786380
"NY.ADJ.SVNX.CD","MRT","Mauritania",751425452.88594,1030700
"NY.ADJ.SVNX.CD","MUS","Mauritius",45939352.0330009,1997
"NY.ADJ.SVNX.CD","MYS","Malaysia",17366308114.6829,328550
"NY.ADJ.SVNX.CD","NAM","Namibia",1285484687.95817,823290
"NY.ADJ.SVNX.CD","NER","Niger",2348830864.60602,1266700
"NY.ADJ.SVNX.CD","NGA","Nigeria",31143538791.9119,910770
"NY.ADJ.SVNX.CD","NIC","Nicaragua",2222611259.66213,120340
"NY.ADJ.SVNX.CD","NLD","Netherlands",111700570788.842,33670
"NY.ADJ.SVNX.CD","NOR","Norway",77546038971.3004,365190.7
"NY.ADJ.SVNX.CD","NPL","Nepal",8675282884.34831,143350
"NY.ADJ.SVNX.CD","NZL","New Zealand",22493777139.4403,263310
"NY.ADJ.SVNX.CD","OMN","Oman",-6164908625.05622,309500
"NY.ADJ.SVNX.CD","PAK","Pakistan",28119532418.1521,770880
"NY.ADJ.SVNX.CD","PAN","Panama",14919489045.9718,74120
"NY.ADJ.SVNX.CD","PER","Peru",23962675792.2846,1280000
"NY.ADJ.SVNX.CD","PHL","Philippines",81647971067.2979,298170
"NY.ADJ.SVNX.CD","POL","Poland",46327004978.4616,306190
"NY.ADJ.SVNX.CD","PRT","Portugal",4321482006.42016,91605.6
"NY.ADJ.SVNX.CD","PRY","Paraguay",6241387228.17975,397300
"NY.ADJ.SVNX.CD","QAT","Qatar",36651997223.2357,11490
"NY.ADJ.SVNX.CD","ROU","Romania",13498359372.004,230080
"NY.ADJ.SVNX.CD","RUS","Russian Federation",110792713794.326,16376870
"NY.ADJ.SVNX.CD","RWA","Rwanda",-338424481.159882,24670
"NY.ADJ.SVNX.CD","SAU","Saudi Arabia",53644193266.0565,2149690
"NY.ADJ.SVNX.CD","SDN","Sudan",24654464876.3981,1868000
"NY.ADJ.SVNX.CD","SEN","Senegal",2274844190.09638,192530
"NY.ADJ.SVNX.CD","SGP","Singapore",94449621785.1588,709
"NY.ADJ.SVNX.CD","SLB","Solomon Islands",160738534.30198,27990
"NY.ADJ.SVNX.CD","SLE","Sierra Leone",-545150665.63932,72180
"NY.ADJ.SVNX.CD","SLV","El Salvador",983251087.000125,20720
"NY.ADJ.SVNX.CD","SRB","Serbia",1086328800.9346,87460
"NY.ADJ.SVNX.CD","SSD","South Sudan",-1019146764.31433,631930
"NY.ADJ.SVNX.CD","SVK","Slovak Republic",8272446118.24688,48082
"NY.ADJ.SVNX.CD","SVN","Slovenia",2472795813.81607,20142.6
"NY.ADJ.SVNX.CD","SWE","Sweden",89033542069.6597,407310.64
"NY.ADJ.SVNX.CD","SWZ","Eswatini",214766061.02905,17200
"NY.ADJ.SVNX.CD","SYC","Seychelles",55058182.4190369,460
"NY.ADJ.SVNX.CD","TGO","Togo",364535088.600977,54390
"NY.ADJ.SVNX.CD","THA","Thailand",44404901329.9586,510890
"NY.ADJ.SVNX.CD","TJK","Tajikistan",2733121068.00518,138790
"NY.ADJ.SVNX.CD","TLS","Timor-Leste",-14413774.1440886,14870
"NY.ADJ.SVNX.CD","TON","Tonga",11634429.8361376,720
"NY.ADJ.SVNX.CD","TUN","Tunisia",644878106.343228,155360
"NY.ADJ.SVNX.CD","TUR","Turkiye",109508669334.397,769630
"NY.ADJ.SVNX.CD","TZA","Tanzania",6041299306.14205,885800
"NY.ADJ.SVNX.CD","UGA","Uganda",-1317677964.19313,200520
"NY.ADJ.SVNX.CD","UKR","Ukraine",5897006367.75494,579290
"NY.ADJ.SVNX.CD","URY","Uruguay",6994963863.93225,175020
"NY.ADJ.SVNX.CD","USA","United States",1416112253201.18,9147420
"NY.ADJ.SVNX.CD","UZB","Uzbekistan",10969358830.8107,440600
"NY.ADJ.SVNX.CD","VNM","Viet Nam",35773028905.2199,313383
"NY.ADJ.SVNX.CD","VUT","Vanuatu",180713347.469859,12190
"NY.ADJ.SVNX.CD","WSM","Samoa",205424883.48314,2830
"NY.ADJ.SVNX.CD","ZAF","South Africa",1586210351.70114,1213090
"NY.ADJ.SVNX.CD","ZMB","Zambia",4033321436.92345,743390
"NY.ADJ.SVNX.CD","ZWE","Zimbabwe",-4311261757.87485,386850
"NY.ADJ.SVNX.GN.ZS","ABW","Aruba",8.20460272946865,180
"NY.ADJ.SVNX.GN.ZS","AGO","Angola",9.03021948360501,1246700
"NY.ADJ.SVNX.GN.ZS","ALB","Albania",0.348006274131441,27400
"NY.ADJ.SVNX.GN.ZS","ARG","Argentina",5.65055592412062,2736690
"NY.ADJ.SVNX.GN.ZS","ARM","Armenia",4.94162131110271,28470
"NY.ADJ.SVNX.GN.ZS","AUS","Australia",7.30752934109861,7682300
"NY.ADJ.SVNX.GN.ZS","AUT","Austria",12.3706323088564,82520
"NY.ADJ.SVNX.GN.ZS","AZE","Azerbaijan",13.6535604181268,82663
"NY.ADJ.SVNX.GN.ZS","BDI","Burundi",-12.0867048587025,25680
"NY.ADJ.SVNX.GN.ZS","BEL","Belgium",11.2666279978864,30280
"NY.ADJ.SVNX.GN.ZS","BEN","Benin",5.60971090563747,112760
"NY.ADJ.SVNX.GN.ZS","BFA","Burkina Faso",5.90698578438414,273600
"NY.ADJ.SVNX.GN.ZS","BGD","Bangladesh",26.7402006181929,130170
"NY.ADJ.SVNX.GN.ZS","BGR","Bulgaria",8.57665563143135,108560
"NY.ADJ.SVNX.GN.ZS","BHR","Bahrain",4.1319802246567,778
"NY.ADJ.SVNX.GN.ZS","BHS","Bahamas, The",15.6097406905994,10010
"NY.ADJ.SVNX.GN.ZS","BLR","Belarus",15.8524982230726,202978
"NY.ADJ.SVNX.GN.ZS","BLZ","Belize",14.2843712548777,22810
"NY.ADJ.SVNX.GN.ZS","BOL","Bolivia",6.04996854659744,1083300
"NY.ADJ.SVNX.GN.ZS","BRA","Brazil",-4.00233011911815,8358140
"NY.ADJ.SVNX.GN.ZS","BRB","Barbados",-1.56101489004119,430
"NY.ADJ.SVNX.GN.ZS","BRN","Brunei Darussalam",34.8058498618028,5270
"NY.ADJ.SVNX.GN.ZS","BTN","Bhutan",16.9109987967918,38117
"NY.ADJ.SVNX.GN.ZS","BWA","Botswana",20.1621204681154,566730
"NY.ADJ.SVNX.GN.ZS","CAN","Canada",5.42933414095474,8965590
"NY.ADJ.SVNX.GN.ZS","CHE","Switzerland",16.8212477487231,39510.23
"NY.ADJ.SVNX.GN.ZS","CHL","Chile",12.2486448258331,743532
"NY.ADJ.SVNX.GN.ZS","CHN","China",19.6751152306658,9388211
"NY.ADJ.SVNX.GN.ZS","CIV","Cote d'Ivoire",22.301134456738,318000
"NY.ADJ.SVNX.GN.ZS","CMR","Cameroon",-1.50606012199303,472710
"NY.ADJ.SVNX.GN.ZS","COD","Congo, Dem. Rep.",-12.4007627465557,2267050
"NY.ADJ.SVNX.GN.ZS","COG","Congo, Rep.",4.64867808789108,341500
"NY.ADJ.SVNX.GN.ZS","COL","Colombia",5.33199510427857,1109500
"NY.ADJ.SVNX.GN.ZS","COM","Comoros",5.56690452686499,1861
"NY.ADJ.SVNX.GN.ZS","CPV","Cabo Verde",21.6944011083122,4030
"NY.ADJ.SVNX.GN.ZS","CRI","Costa Rica",16.401772854824,51060
"NY.ADJ.SVNX.GN.ZS","CYP","Cyprus",4.74728499464636,9240
"NY.ADJ.SVNX.GN.ZS","CZE","Czechia",10.5091535658472,77210
"NY.ADJ.SVNX.GN.ZS","DEU","Germany",13.806503914673,348860
"NY.ADJ.SVNX.GN.ZS","DJI","Djibouti",19.9115441550895,23180
"NY.ADJ.SVNX.GN.ZS","DMA","Dominica",-4.39950492518301,750
"NY.ADJ.SVNX.GN.ZS","DNK","Denmark",17.8516472233611,40000
"NY.ADJ.SVNX.GN.ZS","DOM","Dominican Republic",18.6225702050135,48310
"NY.ADJ.SVNX.GN.ZS","DZA","Algeria",20.7297927765948,2381741
"NY.ADJ.SVNX.GN.ZS","ECU","Ecuador",8.3307450713889,248360
"NY.ADJ.SVNX.GN.ZS","EGY","Egypt, Arab Rep.",3.54300936883958,995450
"NY.ADJ.SVNX.GN.ZS","ESP","Spain",8.66593917719895,499661
"NY.ADJ.SVNX.GN.ZS","EST","Estonia",12.3640033656233,43470
"NY.ADJ.SVNX.GN.ZS","ETH","Ethiopia",9.21858578201313,1128539.353
"NY.ADJ.SVNX.GN.ZS","FIN","Finland",7.59989827899237,303910
"NY.ADJ.SVNX.GN.ZS","FJI","Fiji",13.5121356512207,18270
"NY.ADJ.SVNX.GN.ZS","FRA","France",8.83080794701769,547557
"NY.ADJ.SVNX.GN.ZS","GAB","Gabon",14.1318782648124,257670
"NY.ADJ.SVNX.GN.ZS","GBR","United Kingdom",2.90085059597462,241930
"NY.ADJ.SVNX.GN.ZS","GEO","Georgia",-0.665165859263747,69490
"NY.ADJ.SVNX.GN.ZS","GHA","Ghana",6.36166323453558,227540
"NY.ADJ.SVNX.GN.ZS","GIN","Guinea",-24.4628782517692,245720
"NY.ADJ.SVNX.GN.ZS","GMB","Gambia, The",-3.65016795672558,10120
"NY.ADJ.SVNX.GN.ZS","GNB","Guinea-Bissau",-14.2606101330483,28120
"NY.ADJ.SVNX.GN.ZS","GRC","Greece",-4.11719186398334,128900
"NY.ADJ.SVNX.GN.ZS","GTM","Guatemala",4.17875542285615,107160
"NY.ADJ.SVNX.GN.ZS","HND","Honduras",20.0097322071803,111890
"NY.ADJ.SVNX.GN.ZS","HRV","Croatia",10.1814895265944,55964
"NY.ADJ.SVNX.GN.ZS","HTI","Haiti",8.82028199694451,27560
"NY.ADJ.SVNX.GN.ZS","HUN","Hungary",12.2084852691382,91260
"NY.ADJ.SVNX.GN.ZS","IDN","Indonesia",12.1120617337631,1877519
"NY.ADJ.SVNX.GN.ZS","IND","India",20.7634870606489,2973190
"NY.ADJ.SVNX.GN.ZS","IRL","Ireland",14.9052372201962,68890
"NY.ADJ.SVNX.GN.ZS","IRQ","Iraq",6.75914057269317,434128
"NY.ADJ.SVNX.GN.ZS","ISL","Iceland",12.3491601669796,100250
"NY.ADJ.SVNX.GN.ZS","ISR","Israel",16.9405926451308,21640
"NY.ADJ.SVNX.GN.ZS","ITA","Italy",3.60903997867138,295718
"NY.ADJ.SVNX.GN.ZS","JAM","Jamaica",14.289596317697,10830
"NY.ADJ.SVNX.GN.ZS","JOR","Jordan",9.95393479943805,88780
"NY.ADJ.SVNX.GN.ZS","JPN","Japan",6.12312195533516,364500
"NY.ADJ.SVNX.GN.ZS","KAZ","Kazakhstan",10.5755955750053,2699700
"NY.ADJ.SVNX.GN.ZS","KEN","Kenya",-5.04634071082189,569140
"NY.ADJ.SVNX.GN.ZS","KGZ","Kyrgyz Republic",-8.81468525928066,191800
"NY.ADJ.SVNX.GN.ZS","KHM","Cambodia",13.6627786312243,176520
"NY.ADJ.SVNX.GN.ZS","KIR","Kiribati",38.5146336253468,810
"NY.ADJ.SVNX.GN.ZS","KOR","Korea, Rep.",20.8011267339259,97445
"NY.ADJ.SVNX.GN.ZS","KWT","Kuwait",12.392330191345,17820
"NY.ADJ.SVNX.GN.ZS","LAO","Lao PDR",-7.30021006339012,230800
"NY.ADJ.SVNX.GN.ZS","LBN","Lebanon",-15.3491247558325,10230
"NY.ADJ.SVNX.GN.ZS","LBY","Libya",-9.07112586014371,1759540
"NY.ADJ.SVNX.GN.ZS","LKA","Sri Lanka",26.5981362182203,61893
"NY.ADJ.SVNX.GN.ZS","LSO","Lesotho",14.9582097264038,30360
"NY.ADJ.SVNX.GN.ZS","LTU","Lithuania",8.54260635642089,62650
"NY.ADJ.SVNX.GN.ZS","LUX","Luxembourg",14.24406882669,2574.46
"NY.ADJ.SVNX.GN.ZS","LVA","Latvia",2.93564324100227,62227
"NY.ADJ.SVNX.GN.ZS","MAR","Morocco",22.2526456153416,446300
"NY.ADJ.SVNX.GN.ZS","MDA","Moldova",4.716110210992,32880
"NY.ADJ.SVNX.GN.ZS","MDG","Madagascar",-3.17061263751377,581800
"NY.ADJ.SVNX.GN.ZS","MDV","Maldives",17.2029445769994,300
"NY.ADJ.SVNX.GN.ZS","MEX","Mexico",7.63133006979059,1943950
"NY.ADJ.SVNX.GN.ZS","MKD","North Macedonia",11.8070614285215,25220
"NY.ADJ.SVNX.GN.ZS","MLI","Mali",6.21561714734653,1220190
"NY.ADJ.SVNX.GN.ZS","MMR","Myanmar",22.9306829179847,653080
"NY.ADJ.SVNX.GN.ZS","MNG","Mongolia",-2.50289221421869,1557255.4
"NY.ADJ.SVNX.GN.ZS","MOZ","Mozambique",-1.71697563158267,786380
"NY.ADJ.SVNX.GN.ZS","MRT","Mauritania",12.5514479714525,1030700
"NY.ADJ.SVNX.GN.ZS","MUS","Mauritius",0.380078986133701,1997
"NY.ADJ.SVNX.GN.ZS","MYS","Malaysia",5.92438701694913,328550
"NY.ADJ.SVNX.GN.ZS","NAM","Namibia",11.3588127668969,823290
"NY.ADJ.SVNX.GN.ZS","NER","Niger",23.113995992186,1266700
"NY.ADJ.SVNX.GN.ZS","NGA","Nigeria",6.48748993142931,910770
"NY.ADJ.SVNX.GN.ZS","NIC","Nicaragua",18.1175787028066,120340
"NY.ADJ.SVNX.GN.ZS","NLD","Netherlands",14.7406395140175,33670
"NY.ADJ.SVNX.GN.ZS","NOR","Norway",19.2980124915759,365190.7
"NY.ADJ.SVNX.GN.ZS","NPL","Nepal",35.1155254264004,143350
"NY.ADJ.SVNX.GN.ZS","NZL","New Zealand",13.0658422375951,263310
"NY.ADJ.SVNX.GN.ZS","OMN","Oman",-8.06417355179104,309500
"NY.ADJ.SVNX.GN.ZS","PAK","Pakistan",10.5729567161023,770880
"NY.ADJ.SVNX.GN.ZS","PAN","Panama",29.4613927511012,74120
"NY.ADJ.SVNX.GN.ZS","PER","Peru",13.0724910561487,1280000
"NY.ADJ.SVNX.GN.ZS","PHL","Philippines",23.9109316390168,298170
"NY.ADJ.SVNX.GN.ZS","POL","Poland",10.0874294919023,306190
"NY.ADJ.SVNX.GN.ZS","PRT","Portugal",2.22704608004789,91605.6
"NY.ADJ.SVNX.GN.ZS","PRY","Paraguay",17.8981560413202,397300
"NY.ADJ.SVNX.GN.ZS","QAT","Qatar",23.1718644788662,11490
"NY.ADJ.SVNX.GN.ZS","ROU","Romania",7.66892387077431,230080
"NY.ADJ.SVNX.GN.ZS","RUS","Russian Federation",8.35709568584616,16376870
"NY.ADJ.SVNX.GN.ZS","RWA","Rwanda",-4.03988562531089,24670
"NY.ADJ.SVNX.GN.ZS","SAU","Saudi Arabia",7.98811700579369,2149690
"NY.ADJ.SVNX.GN.ZS","SDN","Sudan",29.6775960546537,1868000
"NY.ADJ.SVNX.GN.ZS","SEN","Senegal",13.1399235811818,192530
"NY.ADJ.SVNX.GN.ZS","SGP","Singapore",32.910635456083,709
"NY.ADJ.SVNX.GN.ZS","SLB","Solomon Islands",12.5214300515503,27990
"NY.ADJ.SVNX.GN.ZS","SLE","Sierra Leone",-13.0981160963848,72180
"NY.ADJ.SVNX.GN.ZS","SLV","El Salvador",4.40004442328325,20720
"NY.ADJ.SVNX.GN.ZS","SRB","Serbia",2.87314024995941,87460
"NY.ADJ.SVNX.GN.ZS","SSD","South Sudan",-9.68512673451071,631930
"NY.ADJ.SVNX.GN.ZS","SVK","Slovak Republic",9.53780107356707,48082
"NY.ADJ.SVNX.GN.ZS","SVN","Slovenia",5.91889969283626,20142.6
"NY.ADJ.SVNX.GN.ZS","SWE","Sweden",17.4871912561563,407310.64
"NY.ADJ.SVNX.GN.ZS","SWZ","Eswatini",5.50156675273016,17200
"NY.ADJ.SVNX.GN.ZS","SYC","Seychelles",4.20132872455641,460
"NY.ADJ.SVNX.GN.ZS","TGO","Togo",8.43536714745574,54390
"NY.ADJ.SVNX.GN.ZS","THA","Thailand",11.6672286821283,510890
"NY.ADJ.SVNX.GN.ZS","TJK","Tajikistan",27.8946157470129,138790
"NY.ADJ.SVNX.GN.ZS","TLS","Timor-Leste",-0.516137184019797,14870
"NY.ADJ.SVNX.GN.ZS","TON","Tonga",2.63507701293454,720
"NY.ADJ.SVNX.GN.ZS","TUN","Tunisia",1.44591768098976,155360
"NY.ADJ.SVNX.GN.ZS","TUR","Turkiye",12.8135369213165,769630
"NY.ADJ.SVNX.GN.ZS","TZA","Tanzania",12.9980768958111,885800
"NY.ADJ.SVNX.GN.ZS","UGA","Uganda",-4.14896352334573,200520
"NY.ADJ.SVNX.GN.ZS","UKR","Ukraine",6.21828354434657,579290
"NY.ADJ.SVNX.GN.ZS","URY","Uruguay",13.7624665423412,175020
"NY.ADJ.SVNX.GN.ZS","USA","United States",7.58865592943314,9147420
"NY.ADJ.SVNX.GN.ZS","UZB","Uzbekistan",12.5188246029898,440600
"NY.ADJ.SVNX.GN.ZS","VNM","Viet Nam",15.7509342590859,313383
"NY.ADJ.SVNX.GN.ZS","VUT","Vanuatu",24.292682268514,12190
"NY.ADJ.SVNX.GN.ZS","WSM","Samoa",25.4289090152504,2830
"NY.ADJ.SVNX.GN.ZS","ZAF","South Africa",0.468231007451687,1213090
"NY.ADJ.SVNX.GN.ZS","ZMB","Zambia",19.3544845611611,743390
"NY.ADJ.SVNX.GN.ZS","ZWE","Zimbabwe",-24.489015988016,386850
"NY.EXP.CAPM.KN","AGO","Angola",350978324273.164,1246700
"NY.EXP.CAPM.KN","ALB","Albania",405681336495.115,27400
"NY.EXP.CAPM.KN","ARE","United Arab Emirates",1298026542598.19,71020
"NY.EXP.CAPM.KN","ARG","Argentina",172252168518.893,2736690
"NY.EXP.CAPM.KN","ARM","Armenia",1441967438530.23,28470
"NY.EXP.CAPM.KN","ASM","American Samoa",506877934.2723,200
"NY.EXP.CAPM.KN","AUS","Australia",375721548572.404,7692020
"NY.EXP.CAPM.KN","AUT","Austria",190078887218.978,82520
"NY.EXP.CAPM.KN","BDI","Burundi",213170084730.09,25680
"NY.EXP.CAPM.KN","BEL","Belgium",347246466222.469,30280
"NY.EXP.CAPM.KN","BEN","Benin",1960235946047.56,112760
"NY.EXP.CAPM.KN","BFA","Burkina Faso",2006740247936.39,273600
"NY.EXP.CAPM.KN","BGD","Bangladesh",2.889793e+12,130170
"NY.EXP.CAPM.KN","BGR","Bulgaria",64179232111.1269,108560
"NY.EXP.CAPM.KN","BHR","Bahrain",8795352608.24053,779
"NY.EXP.CAPM.KN","BHS","Bahamas, The",4275570362.13469,10010
"NY.EXP.CAPM.KN","BIH","Bosnia and Herzegovina",11314509958.243,51200
"NY.EXP.CAPM.KN","BLR","Belarus",60385847177.1958,202988
"NY.EXP.CAPM.KN","BLZ","Belize",2305428883.80148,22810
"NY.EXP.CAPM.KN","BMU","Bermuda",3783907887.66725,54
"NY.EXP.CAPM.KN","BOL","Bolivia",10601373832.1745,1083300
"NY.EXP.CAPM.KN","BRA","Brazil",424109977216.004,8358140
"NY.EXP.CAPM.KN","BRN","Brunei Darussalam",7944316882.68596,5270
"NY.EXP.CAPM.KN","BTN","Bhutan",45095175887.3228,38144
"NY.EXP.CAPM.KN","BWA","Botswana",89791012500,566730
"NY.EXP.CAPM.KN","CAF","Central African Republic",94432047470.7144,622980
"NY.EXP.CAPM.KN","CAN","Canada",635775792782.299,8965590
"NY.EXP.CAPM.KN","CHE","Switzerland",441463803769.303,39509.63
"NY.EXP.CAPM.KN","CHL","Chile",49136403539788.3,743532
"NY.EXP.CAPM.KN","CIV","Cote d'Ivoire",7576141756548.54,318000
"NY.EXP.CAPM.KN","CMR","Cameroon",3.797304e+12,472710
"NY.EXP.CAPM.KN","COD","Congo, Dem. Rep.",3453810649864.49,2267050
"NY.EXP.CAPM.KN","COG","Congo, Rep.",1528575068451.67,341500
"NY.EXP.CAPM.KN","COL","Colombia",120747524602884,1109500
"NY.EXP.CAPM.KN","COM","Comoros",49026655406.1178,1861
"NY.EXP.CAPM.KN","CPV","Cabo Verde",80712890940.1611,4030
"NY.EXP.CAPM.KN","CRI","Costa Rica",10683311912025.9,51060
"NY.EXP.CAPM.KN","CUB","Cuba",12190026723.6772,104040
"NY.EXP.CAPM.KN","CYP","Cyprus",13466610915.4595,9240
"NY.EXP.CAPM.KN","CZE","Czechia",3927708610234.7,77210
"NY.EXP.CAPM.KN","DEU","Germany",1480546940772.44,349360
"NY.EXP.CAPM.KN","DJI","Djibouti",460912959625.716,23180
"NY.EXP.CAPM.KN","DNK","Denmark",1173319686497.19,40000
"NY.EXP.CAPM.KN","DOM","Dominican Republic",620990813126.78,48310
"NY.EXP.CAPM.KN","DZA","Algeria",3403762572476.27,2381741
"NY.EXP.CAPM.KN","ECU","Ecuador",18454139369.9318,248360
"NY.EXP.CAPM.KN","EGY","Egypt, Arab Rep.",588222755778.953,995450
"NY.EXP.CAPM.KN","ESP","Spain",383456247296.973,499564
"NY.EXP.CAPM.KN","EST","Estonia",16943141794.3155,43470
"NY.EXP.CAPM.KN","ETH","Ethiopia",1.22501e+11,1128558.509
"NY.EXP.CAPM.KN","FIN","Finland",77551735865.8819,303910
"NY.EXP.CAPM.KN","FRA","France",691245769603.496,547557
"NY.EXP.CAPM.KN","GAB","Gabon",4030629624143.01,257670
"NY.EXP.CAPM.KN","GBR","United Kingdom",548988581567.347,241930
"NY.EXP.CAPM.KN","GEO","Georgia",14650420415.8884,69490
"NY.EXP.CAPM.KN","GHA","Ghana",34155643458.6592,227540
"NY.EXP.CAPM.KN","GIN","Guinea",15673331446598.2,245720
"NY.EXP.CAPM.KN","GMB","Gambia, The",7819234944.24498,10120
"NY.EXP.CAPM.KN","GNB","Guinea-Bissau",154701525510.263,28120
"NY.EXP.CAPM.KN","GNQ","Equatorial Guinea",2577265650962.94,28050
"NY.EXP.CAPM.KN","GRC","Greece",57092182794.8111,128900
"NY.EXP.CAPM.KN","GRL","Greenland",7502430182.98251,410450
"NY.EXP.CAPM.KN","GTM","Guatemala",106058379957.981,107160
"NY.EXP.CAPM.KN","GUM","Guam",1175760869.56522,540
"NY.EXP.CAPM.KN","HKG","Hong Kong SAR, China",5168922063264.06,1050
"NY.EXP.CAPM.KN","HND","Honduras",96066470898.9425,111890
"NY.EXP.CAPM.KN","HRV","Croatia",22675118422.3504,55964
"NY.EXP.CAPM.KN","HTI","Haiti",89451788000.7365,27560
"NY.EXP.CAPM.KN","HUN","Hungary",31979463731515.9,91260
"NY.EXP.CAPM.KN","IDN","Indonesia",1893174451009893,1877519
"NY.EXP.CAPM.KN","IND","India",24003292072356.8,2973190
"NY.EXP.CAPM.KN","IRL","Ireland",335208739401.014,68890
"NY.EXP.CAPM.KN","IRN","Iran, Islamic Rep.",3.0491674e+15,1628760
"NY.EXP.CAPM.KN","IRQ","Iraq",43324273757407.7,434128
"NY.EXP.CAPM.KN","ISL","Iceland",1359647673439.67,100250
"NY.EXP.CAPM.KN","ISR","Israel",388879489725.111,21640
"NY.EXP.CAPM.KN","ITA","Italy",517382150003.85,295718
"NY.EXP.CAPM.KN","JAM","Jamaica",276729176767.201,10830
"NY.EXP.CAPM.KN","JPN","Japan",100710860955581,364500
"NY.EXP.CAPM.KN","KAZ","Kazakhstan",5361704070796.09,2699700
"NY.EXP.CAPM.KN","KEN","Kenya",1006194100000,569140
"NY.EXP.CAPM.KN","KHM","Cambodia",54252513535729.9,176520
"NY.EXP.CAPM.KN","KIR","Kiribati",33756653.9923954,810
"NY.EXP.CAPM.KN","KOR","Korea, Rep.",755703433377424,97489
"NY.EXP.CAPM.KN","KWT","Kuwait",14184241661.9911,17820
"NY.EXP.CAPM.KN","LAO","Lao PDR",49337046703164.7,230800
"NY.EXP.CAPM.KN","LBN","Lebanon",20327990211863.9,10230
"NY.EXP.CAPM.KN","LBY","Libya",5509884385.69388,1759540
"NY.EXP.CAPM.KN","LKA","Sri Lanka",2488023675963.26,61893
"NY.EXP.CAPM.KN","LSO","Lesotho",11123798904.4953,30360
"NY.EXP.CAPM.KN","LTU","Lithuania",27403279753.3452,62642
"NY.EXP.CAPM.KN","LUX","Luxembourg",108682920058.691,2574.46
"NY.EXP.CAPM.KN","LVA","Latvia",15864794833.7461,62227
"NY.EXP.CAPM.KN","MAC","Macao SAR, China",288629970580.198,30.5
"NY.EXP.CAPM.KN","MAR","Morocco",370343204235.214,446300
"NY.EXP.CAPM.KN","MDA","Moldova",50387695034.434,32880
"NY.EXP.CAPM.KN","MDG","Madagascar",7921314301013.74,581800
