Region,RegionLabel,ColorGroup,Geographic Area (sq. km),Population (people)
Lamar (0500000US01075),LAM,1,1572,13972
Lamar (0500000US13171),LAM,5,480,18500
Lamar (0500000US28073),LAM,0,1300,64222
Lamar (0500000US48279),LAM,4,2635,13045
Lamb (0500000US48281),LAM,5,1850,21627
Lamoille (0500000US50015),LAM,2,1209,25945
LaMoure (0500000US38045),LAM,0,2980,4093
Lampasas (0500000US48283),LAM,2,3867,6664
Lancaster (0500000US31109),LAN,4,2197,322608
Lancaster (0500000US42071),LAN,2,2548,552984
Lancaster (0500000US45057),LAN,4,1428,96016
Lancaster (0500000US51141),LAN,4,1263,17608
Lander (0500000US32017),LAN,0,27557,4499
Lane (0500000US20101),LAN,1,1856,1574
Lane (0500000US41039),LAN,1,11961,382971
Langlade (0500000US55067),LAN,3,2300,19491
Lanier (0500000US13173),LAN,2,513,9877
Lapeer (0500000US26087),LAP,3,1714,88619
LaPorte (0500000US18091),LAP,4,1565,112417
Laramie (0500000US56021),LAR,4,6960,100512
Larimer (0500000US08069),LAR,2,6826,359066
Larue (0500000US21123),LAR,2,677,14867
Las Animas (0500000US08071),LAS,2,12372,14555
LaSalle (0500000US17099),LAS,5,2975,109658
LaSalle (0500000US22059),LAS,3,1716,14791
Lassen (0500000US06035),LAS,2,12228,32730
Latah (0500000US16057),LAT,0,2786,39517
Latimer (0500000US40077),LAT,4,1891,9444
Lauderdale (0500000US01077),LAU,0,1860,93564
Lauderdale (0500000US28075),LAU,0,1849,72984
Lauderdale (0500000US47097),LAU,5,1309,25143
Laurel (0500000US21125),LAU,3,1151,62613
Laurens (0500000US13175),LAU,5,2128,49570
Laurens (0500000US45059),LAU,4,1860,67539
Lavaca (0500000US48285),LAV,3,2515,20337
Lawrence (0500000US01079),LAW,4,1858,33073
Lawrence (0500000US05075),LAW,4,1541,16216
Lawrence (0500000US17101),LAW,1,967,15280
Lawrence (0500000US18093),LAW,4,1170,45011
Lawrence (0500000US21127),LAW,5,1096,16293
Lawrence (0500000US28077),LAW,2,1129,12016
Lawrence (0500000US29109),LAW,5,1589,38001
Lawrence (0500000US39087),LAW,2,1186,58240
Lawrence (0500000US42073),LAW,5,938,86070
Lawrence (0500000US46081),LAW,0,2070,25768
Lawrence (0500000US47099),LAW,4,1605,44159
Le Flore (0500000US40079),LE,0,4169,48129
Le Sueur (0500000US27079),LE,0,1232,28674
Lea (0500000US35025),LEA,1,11384,74455
Leake (0500000US28079),LEA,5,1515,21275
Leavenworth (0500000US20103),LEA,5,1213,81881
Lebanon (0500000US42075),LEB,1,939,143257
Lee (0500000US01081),LEE,0,1588,174241
Lee (0500000US05077),LEE,2,1624,8600
Lee (0500000US12071),LEE,1,2289,760822
Lee (0500000US13177),LEE,2,940,33163
Lee (0500000US17103),LEE,4,1887,34145
Lee (0500000US19111),LEE,3,1398,33555
Lee (0500000US21129),LEE,4,547,7395
Lee (0500000US28081),LEE,1,1176,83343
Lee (0500000US37105),LEE,2,653,63285
Lee (0500000US45061),LEE,3,1058,16531
Lee (0500000US48287),LEE,2,1648,17478
Lee (0500000US51143),LEE,1,2536,60501
Leelanau (0500000US26089),LEE,0,947,22301
Leflore (0500000US28083),LEF,1,1581,28339
Lehigh (0500000US42077),LEH,2,894,374557
Lemhi (0500000US16059),LEM,0,11837,7974
Lenawee (0500000US26091),LEN,5,1975,99423
Lenoir (0500000US37107),LEN,1,1046,55122
Leon (0500000US12073),LEO,1,1826,292198
Leon (0500000US48289),LEO,5,2813,15719
Leslie (0500000US21131),LES,3,1042,10513
Letcher (0500000US21133),LET,0,885,21548
Levy (0500000US12075),LEV,3,2991,42915
Lewis (0500000US16061),LEW,4,1223,3533
Lewis (0500000US21135),LEW,1,1284,13080
Lewis (0500000US29111),LEW,0,1327,10032
Lewis (0500000US36049),LEW,1,3352,26582
Lewis (0500000US47101),LEW,5,727,12582
Lewis (0500000US53041),LEW,1,6299,82149
Lewis (0500000US54041),LEW,2,1008,17033
Lewis and Clark (0500000US30049),LEW,0,9030,70973
Lexington (0500000US45063),LEX,3,1968,293991
Lexington (0500000US51145),LEX,2,671,30333
Liberty (0500000US12077),LIB,0,2181,7974
Liberty (0500000US13179),LIB,2,1384,65256
Liberty (0500000US30051),LIB,2,3744,1959
Liberty (0500000US48291),LIB,2,3054,91628
Licking (0500000US39089),LIC,2,1779,178519
Limestone (0500000US01083),LIM,3,1575,103570
Limestone (0500000US48293),LIM,2,2415,22146
Lincoln (0500000US05079),LIN,1,1480,12941
Lincoln (0500000US08073),LIN,5,6702,5675
Lincoln (0500000US13181),LIN,1,679,7690
Lincoln (0500000US16063),LIN,3,3120,5127
Lincoln (0500000US20105),LIN,4,1867,2939
Lincoln (0500000US21137),LIN,2,875,24275
Lincoln (0500000US22061),LIN,5,1222,48396
Lincoln (0500000US23015),LIN,1,1339,35237
Lincoln (0500000US27081),LIN,1,1422,5640
Lincoln (0500000US28085),LIN,5,1530,34907
Lincoln (0500000US29113),LIN,5,1664,59574
Lincoln (0500000US30053),LIN,1,9521,19677
Lincoln (0500000US31111),LIN,1,6674,34676
Lincoln (0500000US32019),LIN,3,5263,59235
Lincoln (0500000US35027),LIN,0,12517,20269
Lincoln (0500000US37109),LIN,3,789,86810
Lincoln (0500000US40081),LIN,3,2498,33458
Lincoln (0500000US41041),LIN,3,2575,50395
Lincoln (0500000US46083),LIN,0,1506,65161
Lincoln (0500000US47103),LIN,2,1479,35319
Lincoln (0500000US53043),LIN,3,6056,10876
Lincoln (0500000US54043),LIN,4,1125,20463
Lincoln (0500000US55069),LIN,2,2346,28415
Lincoln (0500000US56023),LIN,0,10601,19581
Linn (0500000US19113),LIN,0,1877,230299
Linn (0500000US20107),LIN,4,1570,9591
Linn (0500000US29115),LIN,4,1610,11874
Linn (0500000US41043),LIN,4,5969,128610
Lipscomb (0500000US48295),LIP,1,2415,3059
Litchfield (0500000US09005),LIT,2,2446,185186
Little River (0500000US05081),LIT,5,1443,12026
Live Oak (0500000US48297),LIV,2,2792,11335
Livingston (0500000US17105),LIV,2,2711,35815
Livingston (0500000US21139),LIV,4,882,8888
Livingston (0500000US22063),LIV,5,1792,142282
Livingston (0500000US26093),LIV,5,1520,193866
Livingston (0500000US29117),LIV,0,1393,14557
Livingston (0500000US36051),LIV,5,1655,61834
Llano (0500000US48299),LLA,1,2516,21243
Logan (0500000US05083),LOG,5,1901,21131
Logan (0500000US08075),LOG,0,4778,21528
Logan (0500000US17107),LOG,1,1598,27987
Logan (0500000US20109),LOG,3,2780,2762
Logan (0500000US21141),LOG,2,1445,27432
Logan (0500000US31113),LOG,3,1477,716
Logan (0500000US38047),LOG,1,2617,1876
Logan (0500000US39091),LOG,3,1211,46150
Logan (0500000US40083),LOG,2,1934,49555
Logan (0500000US54045),LOG,1,1180,32567
Long (0500000US13183),LON,4,1045,16168
Lonoke (0500000US05085),LON,1,2076,74015
Lorain (0500000US39093),LOR,2,1279,312964
Los Alamos (0500000US35028),LOS,3,277,19419
Los Angeles (0500000US06037),LOS,1,10596,10014009
Loudon (0500000US47105),LOU,2,631,54886
Loudoun (0500000US51147),LOU,0,923,21849
Louisa (0500000US19115),LOU,3,1081,10837
Louisa (0500000US51149),LOU,5,737,43010
Loup (0500000US31115),LOU,0,1483,607
Love (0500000US40085),LOV,0,1386,10146
Loving (0500000US48301),LOV,5,1748,64
Lowndes (0500000US01085),LOW,3,1902,10311
Lowndes (0500000US13185),LOW,0,1316,118251
Lowndes (0500000US28087),LOW,0,1337,58879
Lubbock (0500000US48303),LUB,3,2334,310639
Lucas (0500000US19117),LUC,1,1124,8634
Lucas (0500000US39095),LUC,0,907,431279
Luce (0500000US26095),LUC,0,2407,5339
Lumpkin (0500000US13187),LUM,3,734,33488
Luna (0500000US35029),LUN,3,7678,25427
Lunenburg (0500000US51153),LUN,0,911,482204
Luzerne (0500000US42079),LUZ,3,2351,325594
Lycoming (0500000US42081),LYC,4,3218,114188
Lyman (0500000US46085),LYM,0,4402,3718
Lynchburg (0500000US51155),LYN,0,851,33800
Lynn (0500000US48305),LYN,2,2315,5596
Lyon (0500000US19119),LYO,3,1515,11934
Lyon (0500000US20111),LYO,5,2221,32179
Lyon (0500000US21143),LYO,0,668,8680
Lyon (0500000US27083),LYO,2,1871,25269
Lyon (0500000US32021),LYO,2,9875,4554
Mackinac (0500000US26097),MAC,4,2750,10834
Macomb (0500000US26099),MAC,4,1255,881217
Macon (0500000US01087),MAC,2,1594,19532
Macon (0500000US13189),MAC,0,688,21632
Macon (0500000US17109),MAC,1,1527,27238
Macon (0500000US29119),MAC,0,1397,23303
Macon (0500000US37111),MAC,0,1155,44578
Macon (0500000US47107),MAC,1,1131,53276
Macoupin (0500000US17111),MAC,2,1581,310229
Madera (0500000US06039),MAD,3,5579,156255
Madison (0500000US01089),MAD,4,2100,388153
Madison (0500000US05087),MAD,5,2169,16521
Madison (0500000US12079),MAD,1,1857,17968
Madison (0500000US13191),MAD,5,1224,10975
Madison (0500000US16065),MAD,3,1224,52913
Madison (0500000US17113),MAD,0,3070,170954
Madison (0500000US18095),MAD,1,1174,130129
Madison (0500000US19121),MAD,1,1457,16548
Madison (0500000US21145),MAD,0,700,67875
Madison (0500000US22065),MAD,3,1663,10017
Madison (0500000US28089),MAD,4,1919,109145
Madison (0500000US29121),MAD,2,2101,15209
Madison (0500000US30055),MAD,3,6967,1729
Madison (0500000US31117),MAD,5,2233,399
Madison (0500000US36053),MAD,5,1720,68016
Madison (0500000US37113),MAD,0,1349,37014
Madison (0500000US39097),MAD,2,1212,43824
Madison (0500000US47109),MAD,1,1465,25866
Madison (0500000US48307),MAD,1,2786,7630
Madison (0500000US51157),MAD,1,693,7348
Magoffin (0500000US21147),MAG,2,1125,16888
Mahaska (0500000US19123),MAH,1,1485,22190
Mahnomen (0500000US27085),MAH,5,1313,36771
Mahoning (0500000US39099),MAH,0,1099,228614
Major (0500000US40087),MAJ,1,1502,41662
Malheur (0500000US41045),MAL,0,25732,31571
Manassas (0500000US51159),MAN,3,502,8923
Manassas Park (0500000US51161),MAN,4,660,96929
Manatee (0500000US12081),MAN,0,2058,399710
Manistee (0500000US26101),MAN,5,1448,25032
Manitowoc (0500000US55071),MAN,1,1543,81359
Marathon (0500000US55073),MAR,4,4080,138013
Marengo (0500000US01091),MAR,2,2550,19323
Maricopa (0500000US04013),MAR,2,23883,4420568
Maries (0500000US29123),MAR,3,1298,12626
Marin (0500000US06041),MAR,3,1408,262321
Marinette (0500000US55075),MAR,2,3711,41872
Marion (0500000US01093),MAR,4,1927,29341
Marion (0500000US05089),MAR,2,1663,16826
Marion (0500000US12083),MAR,0,4311,375908
Marion (0500000US13193),MAR,5,1055,12082
Marion (0500000US17115),MAR,2,1519,103998
Marion (0500000US18097),MAR,4,1044,977203
Marion (0500000US19125),MAR,5,1477,33414
Marion (0500000US20113),MAR,5,2334,30223
Marion (0500000US21149),MAR,2,664,9152
Marion (0500000US28091),MAR,1,1421,24441
Marion (0500000US29125),MAR,3,1376,8432
Marion (0500000US39101),MAR,2,1047,65359
Marion (0500000US41047),MAR,1,3076,345920
Marion (0500000US45065),MAR,2,1019,9526
Marion (0500000US47111),MAR,5,798,25216
Marion (0500000US48309),MAR,0,2747,260579
Marion (0500000US54047),MAR,5,1394,19111
Mariposa (0500000US06043),MAR,5,3776,17131
Marlboro (0500000US45067),MAR,0,1281,29183
Marquette (0500000US26103),MAR,0,4850,66017
Marquette (0500000US55077),MAR,2,1207,15592
Marshall (0500000US01095),MAR,2,1608,97612
Marshall (0500000US17117),MAR,1,2241,44967
Marshall (0500000US18099),MAR,2,1165,46095
Marshall (0500000US19127),MAR,4,1484,40105
Marshall (0500000US20115),MAR,0,2469,11823
Marshall (0500000US21151),MAR,0,1162,92701
Marshall (0500000US27087),MAR,0,1511,5411
Marshall (0500000US28093),MAR,1,1840,33752
Marshall (0500000US40089),MAR,1,4931,30814
Marshall (0500000US46087),MAR,2,1495,5682
Marshall (0500000US47113),MAR,5,1445,98823
Marshall (0500000US54049),MAR,4,812,56205
Martin (0500000US12085),MAR,5,1755,158431
Martin (0500000US18101),MAR,1,880,9812
Martin (0500000US21153),MAR,4,798,11637
Martin (0500000US27089),MAR,1,4709,9040
Martin (0500000US37115),MAR,3,1167,21193
Martin (0500000US48311),MAR,3,2994,600
Martinsville (0500000US51163),MAR,2,1561,22650
Mason (0500000US17119),MAS,2,1925,265859
Mason (0500000US21155),MAS,0,891,19581
Mason (0500000US26105),MAS,4,1319,29052
Mason (0500000US48313),MAS,4,1222,13455
Mason (0500000US53045),MAS,1,2633,65726
Mason (0500000US54051),MAS,1,806,30591
Massac (0500000US17121),MAS,3,1493,37729
Matagorda (0500000US48315),MAT,5,1087,9725
Mathews (0500000US51165),MAT,5,2210,83757
Maury (0500000US47115),MAU,4,1327,28837
Maverick (0500000US48317),MAV,0,2371,5237
Mayes (0500000US40091),MAY,2,1846,18941
McClain (0500000US40093),MCC,2,2484,7782
McCone (0500000US30057),MCC,2,9337,8623
McCook (0500000US46089),MCC,1,2985,2411
McCormick (0500000US45069),MCC,3,1269,26667
McCracken (0500000US21157),MCC,1,884,31659
McCreary (0500000US21159),MCC,4,597,11287
McCulloch (0500000US48319),MCC,3,2411,3953
McCurtain (0500000US40095),MCC,2,1108,15312
McDonald (0500000US29127),MCD,2,1148,28525
McDonough (0500000US17123),MCD,2,1030,11742
McDowell (0500000US37117),MCD,1,1185,22031
McDowell (0500000US54053),MCD,3,1149,25453
McDuffie (0500000US13195),MCD,5,741,30120
McHenry (0500000US17125),MCH,4,1453,13086
McHenry (0500000US38049),MCH,5,4948,5345
McIntosh (0500000US13197),MCI,0,961,7498
McIntosh (0500000US38051),MCI,4,2575,2530
McIntosh (0500000US40097),MCI,4,1771,39046
McKean (0500000US42083),MCK,0,2551,40432
McKenzie (0500000US38053),MCK,3,7413,14704
McKinley (0500000US35031),MCK,1,14133,72902
McLean (0500000US17127),MCL,2,633,14169
McLean (0500000US21161),MCL,5,636,17120
McLean (0500000US38055),MCL,3,6038,9771
McLennan (0500000US48321),MCL,4,3589,36255
McLeod (0500000US27091),MCL,0,1890,20025
McMinn (0500000US47117),MCM,0,981,34318
McMullen (0500000US48323),MCM,3,3345,57887
McNairy (0500000US47119),MCN,3,1593,100974
McPherson (0500000US20117),MCP,5,2345,10038
McPherson (0500000US31119),MCP,0,1488,35585
McPherson (0500000US46091),MCP,5,2293,4306
Meade (0500000US20119),MEA,5,2540,4055
Meade (0500000US21163),MEA,3,838,30003
Meade (0500000US46093),MEA,1,9010,29852
Meagher (0500000US30059),MEA,4,6218,1927
Mecklenburg (0500000US37119),MEC,2,1409,1115482
Mecklenburg (0500000US51167),MEC,2,1233,25781
Mecosta (0500000US26107),MEC,0,1481,39714
Medina (0500000US39103),MED,4,1095,182470
Medina (0500000US48325),MED,2,3457,50748
Meeker (0500000US27093),MEE,3,1669,23400
Meigs (0500000US39105),MEI,4,1130,22210
Meigs (0500000US47121),MEI,0,564,12758
Mellette (0500000US46095),MEL,2,3392,1918
Menard (0500000US17129),MEN,5,822,12297
Menard (0500000US48327),MEN,0,2338,1962
Mendocino (0500000US06045),MEN,1,9089,91601
Menifee (0500000US21165),MEN,0,527,6113
Menominee (0500000US26109),MEN,3,2705,23502
Menominee (0500000US55078),MEN,4,947,4255
Merced (0500000US06047),MER,4,5123,281202
Mercer (0500000US17131),MER,1,1473,15699
Mercer (0500000US21167),MER,5,639,22641
Mercer (0500000US29129),MER,4,1176,3538
Mercer (0500000US34021),MER,4,602,387340
Mercer (0500000US38057),MER,5,2878,8350
Mercer (0500000US39107),MER,5,1227,42528
Mercer (0500000US42085),MER,1,1762,110652
Mercer (0500000US54055),MER,3,1092,59664
Meriwether (0500000US13199),MER,5,1308,20613
Merrick (0500000US31121),MER,4,1282,7668
Merrimack (0500000US33013),MER,0,2471,153808
Mesa (0500000US08077),MES,1,8651,155703
Metcalfe (0500000US21169),MET,2,760,10286
Miami (0500000US18103),MIA,0,979,35962
Miami (0500000US20121),MIA,5,1532,34191
Miami (0500000US39109),MIA,5,1060,108774
Miami-Dade (0500000US12086),MIA,0,5210,2701767
Middlesex (0500000US09007),MID,0,992,164245
Middlesex (0500000US25017),MID,3,2185,1632002
Middlesex (0500000US34023),MID,0,820,863162
Middlesex (0500000US51169),MID,4,1391,21576
Midland (0500000US26111),MID,2,1364,83494
Midland (0500000US48329),MID,2,2337,169983
Mifflin (0500000US42087),MIF,5,1069,46143
Milam (0500000US48331),MIL,0,2644,24754
Millard (0500000US49027),MIL,1,17708,12975
Mille Lacs (0500000US27095),MIL,4,1765,26459
Miller (0500000US05091),MIL,1,1650,42600
Miller (0500000US13201),MIL,3,732,6000
Miller (0500000US29131),MIL,1,1551,24722
Mills (0500000US19129),MIL,3,1139,14484
Mills (0500000US48333),MIL,3,1928,4456
Milwaukee (0500000US55079),MIL,5,631,939489
Miner (0500000US46097),MIN,1,1481,2298
Mineral (0500000US08079),MIN,4,2276,865
Mineral (0500000US30061),MIN,3,3125,4535
Mineral (0500000US32023),MIN,3,47131,51591
Mineral (0500000US54057),MIN,2,836,26938
Mingo (0500000US54059),MIN,2,1104,23568
Minidoka (0500000US16067),MIN,0,1975,21613
Minnehaha (0500000US46099),MIN,1,2108,197214
Missaukee (0500000US26113),MIS,5,1486,15052
Mississippi (0500000US05093),MIS,3,2410,40685
Mississippi (0500000US29133),MIS,3,1111,12577
Missoula (0500000US30063),MIS,5,6791,117922
Mitchell (0500000US13205),MIT,2,1337,21755
Mitchell (0500000US19131),MIT,5,1217,10565
Mitchell (0500000US20123),MIT,2,1862,5796
Mitchell (0500000US37121),MIT,4,573,14903
Mitchell (0500000US48335),MIT,1,2372,8990
Mobile (0500000US01097),MOB,3,3261,414809
Modoc (0500000US06049),MOD,1,10893,8700
Moffat (0500000US08081),MOF,5,12302,13292
Mohave (0500000US04015),MOH,3,34873,213267
Moniteau (0500000US29135),MON,2,1079,15473
Monmouth (0500000US34025),MON,2,1244,643615
Mono (0500000US06051),MON,0,8115,13195
Monona (0500000US19133),MON,1,1808,8751
Monongalia (0500000US54061),MON,1,944,105822
Monroe (0500000US01099),MON,5,2685,19772
Monroe (0500000US05095),MON,4,1618,6799
Monroe (0500000US12087),MON,2,3423,82874
Monroe (0500000US13207),MON,4,1029,27957
Monroe (0500000US17133),MON,1,1024,34962
Monroe (0500000US18105),MON,3,1073,139718
Monroe (0500000US19135),MON,4,1124,7577
Monroe (0500000US21171),MON,3,853,11338
Monroe (0500000US26115),MON,4,1453,154809
Monroe (0500000US28095),MON,3,2000,34180
Monroe (0500000US29137),MON,4,1737,8666
Monroe (0500000US36055),MON,2,1717,759443
Monroe (0500000US39111),MON,5,1185,13385
Monroe (0500000US42089),MON,0,1603,168327
Monroe (0500000US47123),MON,5,1681,46250
Monroe (0500000US54063),MON,3,1221,12376
Monroe (0500000US55081),MON,0,2352,46274
Montague (0500000US48337),MON,1,2436,19965
Montcalm (0500000US26117),MON,3,1865,66614
Monterey (0500000US06053),MON,2,8569,439035
Montezuma (0500000US08083),MON,2,5283,25849
Montgomery (0500000US01101),MON,4,2063,228954
Montgomery (0500000US05097),MON,2,2065,8484
Montgomery (0500000US13209),MON,4,631,8610
Montgomery (0500000US17135),MON,3,1843,28288
Montgomery (0500000US18107),MON,5,1309,37936
Montgomery (0500000US19137),MON,4,1101,10330
Montgomery (0500000US20125),MON,3,1686,31486
Montgomery (0500000US21173),MON,3,522,28114
Montgomery (0500000US24033),MON,3,1291,967201
Montgomery (0500000US28097),MON,2,1058,9822
Montgomery (0500000US29139),MON,1,1396,11322
Montgomery (0500000US36057),MON,1,1066,49532
Montgomery (0500000US37123),MON,3,1303,25751
Montgomery (0500000US39113),MON,1,1204,537309
Montgomery (0500000US42091),MON,3,1254,856553
Montgomery (0500000US47125),MON,0,1411,220069
Montgomery (0500000US48339),MON,4,2797,620443
Montgomery (0500000US51171),MON,4,1321,44186
Montmorency (0500000US26119),MON,1,1457,9153
Montour (0500000US42093),MON,2,343,18136
Montrose (0500000US08085),MON,5,5814,42679
Moody (0500000US46101),MOO,3,1352,6336
Moore (0500000US37125),MOO,4,1827,99727
Moore (0500000US47127),MOO,3,333,6461
Moore (0500000US48341),MOO,2,2355,21358
Mora (0500000US35033),MOR,2,4987,4189
Morehouse (0500000US22067),MOR,2,2079,25629
Morgan (0500000US01103),MOR,1,1552,123421
Morgan (0500000US08087),MOR,1,3352,29111
Morgan (0500000US13211),MOR,5,915,20097
Morgan (0500000US17137),MOR,5,1480,32915
Morgan (0500000US18109),MOR,1,1060,71780
Morgan (0500000US21175),MOR,1,993,13726
Morgan (0500000US29141),MOR,0,1604,21006
Morgan (0500000US39115),MOR,2,1092,13802
Morgan (0500000US47129),MOR,0,1353,21035
Morgan (0500000US49029),MOR,2,1581,12295
Morgan (0500000US54065),MOR,1,589,17063
Morrill (0500000US31123),MOR,2,3710,4555
Morris (0500000US20127),MOR,3,1819,5386
Morris (0500000US34027),MOR,0,1254,509285
Morris (0500000US48343),MOR,1,668,11973
Morrison (0500000US27097),MOR,3,2994,34010
Morrow (0500000US39117),MOR,5,1063,34950
Morrow (0500000US41049),MOR,2,5302,12186
Morton (0500000US20129),MOR,2,1889,2701
Morton (0500000US38059),MOR,0,5025,33291
Motley (0500000US48345),MOT,3,2565,1063
Moultrie (0500000US17139),MOU,5,885,14526
Mountrail (0500000US38061),MOU,2,5021,9809
Mower (0500000US27099),MOW,3,1844,40029
Muhlenberg (0500000US21177),MUH,3,1245,30928
Multnomah (0500000US41051),MUL,0,1202,815428
Murray (0500000US13213),MUR,4,903,39973
Murray (0500000US27101),MUR,4,1864,8179
Murray (0500000US40099),MUR,4,1105,13904
Muscatine (0500000US19139),MUS,0,1166,43235
Muscogee (0500000US13215),MUS,1,576,206922
Muskegon (0500000US26121),MUS,3,1363,175824
Muskingum (0500000US39119),MUS,3,1741,86410
Muskogee (0500000US40101),MUS,1,2173,66339
Musselshell (0500000US30065),MUS,1,4842,4730
Nacogdoches (0500000US48347),NAC,4,2533,64653
Nance (0500000US31125),NAN,2,1161,3380
Nantucket (0500000US25019),NAN,5,143,14255
Napa (0500000US06055),NAP,4,2040,138019
Nash (0500000US37127),NAS,4,1408,94970
Nassau (0500000US12089),NAS,2,1732,90352
Nassau (0500000US36059),NAS,4,818,1395774
Natchitoches (0500000US22069),NAT,3,3383,37515
Natrona (0500000US56025),NAT,5,13929,79955
Navajo (0500000US04017),NAV,0,25796,106717
Navarro (0500000US48349),NAV,0,2805,52624
Nelson (0500000US21179),NEL,3,1096,46738
Nelson (0500000US38063),NEL,3,2614,3015
Nelson (0500000US51173),NEL,3,1165,29800
Nemaha (0500000US20131),NEM,0,1862,10273
Nemaha (0500000US31127),NEM,1,1066,7074
Neosho (0500000US20133),NEO,0,1496,15904
Neshoba (0500000US28099),NES,0,1482,29087
Ness (0500000US20135),NES,3,2785,2687
Nevada (0500000US05099),NEV,5,1607,8310
Nevada (0500000US06057),NEV,3,2524,102241
New Castle (0500000US10003),NEW,2,1124,570719
New Hanover (0500000US37129),NEW,1,566,225702
New Haven (0500000US09009),NEW,3,1617,864835
New Kent (0500000US51175),NEW,1,1555,17996
New London (0500000US09011),NEW,3,1813,268555
New Madrid (0500000US29143),NEW,1,1800,16434
New York (0500000US36061),NEW,1,82,1694251
Newaygo (0500000US26123),NEW,5,2230,49978
Newberry (0500000US45071),NEW,2,1685,37719
Newport (0500000US44005),NEW,5,250,85643
Newport News (0500000US51177),NEW,2,1070,140032
Newton (0500000US05101),NEW,2,2138,7225
Newton (0500000US13217),NEW,3,724,112483
Newton (0500000US18111),NEW,1,1044,13830
Newton (0500000US28101),NEW,4,1504,21291
Newton (0500000US29145),NEW,4,1624,58648
Newton (0500000US48351),NEW,5,2452,12217
Nez Perce (0500000US16069),NEZ,1,2223,42090
Niagara (0500000US36063),NIA,2,1370,212666
Nicholas (0500000US21181),NIC,2,506,7537
Nicholas (0500000US54067),NIC,5,1701,24604
Nicollet (0500000US27103),NIC,3,1199,34454
Niobrara (0500000US56027),NIO,0,6809,2467
Noble (0500000US18113),NOB,0,1079,47457
Noble (0500000US39121),NOB,4,1055,14115
Noble (0500000US40103),NOB,1,1928,10924
Nobles (0500000US27105),NOB,2,1869,22290
Nodaway (0500000US29147),NOD,5,2273,21241
Nolan (0500000US48353),NOL,3,2367,14738
Norfolk (0500000US25021),NOR,1,1051,725981
Norfolk (0500000US51179),NOR,4,733,156927
Norman (0500000US27107),NOR,3,2267,6441
Northampton (0500000US37131),NOR,2,1425,17471
Northampton (0500000US42095),NOR,3,985,312951
Northampton (0500000US51181),NOR,4,736,6561
Northumberland (0500000US42097),NOR,3,1231,91647
Northumberland (0500000US51183),NOR,0,1279,10829
Norton (0500000US20137),NOR,0,2280,5459
Norton (0500000US51185),NOR,4,1339,40429
Nottoway (0500000US51187),NOT,5,564,40727
Nowata (0500000US40105),NOW,2,1504,9320
Noxubee (0500000US28103),NOX,3,1812,10285
Nuckolls (0500000US31129),NUC,4,1491,4095
Nueces (0500000US48355),NUE,5,2250,353178
Nye (0500000US32027),NYE,2,15717,6650
Oakland (0500000US26125),OAK,2,2354,1274395
Obion (0500000US47131),OBI,3,1440,30787
O'Brien (0500000US19141),O'B,4,1487,14182
Ocean (0500000US34029),OCE,4,1964,637229
Oceana (0500000US26127),OCE,2,1418,26659
Ochiltree (0500000US48357),OCH,0,2377,10015
Oconee (0500000US13219),OCO,0,484,41799
Oconee (0500000US45073),OCO,5,1743,78607
Oconto (0500000US55083),OCO,1,2639,38965
Ogemaw (0500000US26129),OGE,1,1490,20770
Oglala Lakota (0500000US46102),OGL,3,5429,13672
Ogle (0500000US17141),OGL,0,1975,51788
Oglethorpe (0500000US13221),OGL,2,1132,14825
Ohio (0500000US18115),OHI,2,231,5940
Ohio (0500000US21183),OHI,4,1537,23772
Ohio (0500000US54069),OHI,5,283,42425
Okaloosa (0500000US12091),OKA,2,2572,211668
Okanogan (0500000US53047),OKA,5,13770,42104
Okeechobee (0500000US12093),OKE,4,2312,39644
Okfuskee (0500000US40107),OKF,1,1622,11310
Oklahoma (0500000US40109),OKL,4,1863,796292
Okmulgee (0500000US40111),OKM,0,1819,36706
Oktibbeha (0500000US28105),OKT,4,1197,51788
Oldham (0500000US21185),OLD,1,507,67607
Oldham (0500000US48359),OLD,4,3887,1758
Oliver (0500000US38065),OLI,4,1893,1877
Olmsted (0500000US27109),OLM,2,1696,162847
Oneida (0500000US16071),ONE,2,3108,4564
Oneida (0500000US36065),ONE,4,3255,232125
Oneida (0500000US55085),ONE,4,3205,37845
Onondaga (0500000US36067),ONO,3,2074,476516
Onslow (0500000US37133),ONS,1,2071,204576
Ontario (0500000US36069),ONT,3,1717,112458
Ontonagon (0500000US26131),ONT,4,3443,5816
Orange (0500000US06059),ORA,3,2072,3186989
Orange (0500000US12095),ORA,3,2597,1429908
Orange (0500000US18117),ORA,3,1055,19867
Orange (0500000US36071),ORA,3,2175,401310
Orange (0500000US37135),ORA,1,1039,148696
Orange (0500000US48361),ORA,4,983,84808
Orange (0500000US50017),ORA,4,1801,29277
Orange (0500000US51191),ORA,5,1466,53935
Orangeburg (0500000US45075),ORA,5,2920,84223
Oregon (0500000US29149),ORE,4,2051,8635
Orleans (0500000US22071),ORL,4,899,383997
Orleans (0500000US36073),ORL,0,1013,40343
Orleans (0500000US50019),ORL,1,1869,27393
Osage (0500000US20139),OSA,2,1864,15766
Osage (0500000US29151),OSA,2,1585,13274
Osage (0500000US40113),OSA,0,5964,45818
Osborne (0500000US20141),OSB,1,2318,3500
Osceola (0500000US12097),OSC,0,3899,388656
Osceola (0500000US19143),OSC,5,1035,6192
Osceola (0500000US26133),OSC,4,1484,22891
